date,serial_number,model,capacity_bytes,failure,read-error-rate-normal,read-error-rate-raw,throughput-performance-normal,throughput-performance-raw,spin-up-time-normal,spin-up-time-raw,start/stop-count-normal,start/stop-count-raw,reallocated-sectors-count-normal,reallocated-sectors-count-raw,seek-error-rate-normal,seek-error-rate-raw,seek-time-performance-normal,seek-time-performance-raw,power-on-hours-normal,power-on-hours-raw,spin-retry-count-normal,spin-retry-count-raw,recalibration-retries-normal,recalibration-retries-raw,power-cycle-count-normal,power-cycle-count-raw,soft-read-error-rate-normal,soft-read-error-rate-raw,current-helium-level-normal,current-helium-level-raw,available-reserved-space-normal,available-reserved-space-raw,ssd-wear-leveling-count-normal,ssd-wear-leveling-count-raw,unexpected-power-loss-count-normal,unexpected-power-loss-count-raw,power-loss-protection-failure-normal,power-loss-protection-failure-raw,wear-range-delta-normal,wear-range-delta-raw,used-reserved-block-count-total-normal,used-reserved-block-count-total-raw,unused-reserved-block-count-total-normal,unused-reserved-block-count-total-raw,program-fail-count-total-normal,program-fail-count-total-raw,erase-fail-count-normal,erase-fail-count-raw,sata-downshift-error-count-normal,sata-downshift-error-count-raw,end-to-end-error-normal,end-to-end-error-raw,reported-uncorrectable-errors-normal,reported-uncorrectable-errors-raw,command-timeout-normal,command-timeout-raw,high-fly-writes-normal,high-fly-writes-raw,temperature-difference-normal,temperature-difference-raw,g-sense-error-rate-normal,g-sense-error-rate-raw,power-off-retract-count-normal,power-off-retract-count-raw,load-cycle-count-normal,load-cycle-count-raw,temperature-normal,temperature-raw,hardware-ecc-recovered-normal,hardware-ecc-recovered-raw,reallocation-event-count-normal,reallocation-event-count-raw,current-pending-sector-count-normal,current-pending-sector-count-raw,(offline)-uncorrectable-sector-count-normal,(offline)-uncorrectable-sector-count-raw,ultradma-crc-error-count-normal,ultradma-crc-error-count-raw,multi-zone-error-rate-normal,multi-zone-error-rate-raw,data-address-mark-errors-normal,data-address-mark-errors-raw,flying-height-normal,flying-height-raw,vibration-during-write-normal,vibration-during-write-raw,disk-shift-normal,disk-shift-raw,loaded-hours-normal,loaded-hours-raw,load/unload-retry-count-normal,load/unload-retry-count-raw,load-friction-normal,load-friction-raw,load/unload-cycle-count-normal,load/unload-cycle-count-raw,load-'in'-time-normal,load-'in'-time-raw,life-left-(ssds)-normal,life-left-(ssds)-raw,endurance-remaining-normal,endurance-remaining-raw,media-wearout-indicator-(ssds)-normal,media-wearout-indicator-(ssds)-raw,average-erase-count-and-maximum-erase-count-normal,average-erase-count-and-maximum-erase-count-raw,good-block-count-and-system(free)-block-count-normal,good-block-count-and-system(free)-block-count-raw,head-flying-hours-normal,head-flying-hours-raw,total-lbas-written-normal,total-lbas-written-raw,total-lbas-read-normal,total-lbas-read-raw,read-error-retry-rate-normal,read-error-retry-rate-raw,minimum-spares-remaining-normal,minimum-spares-remaining-raw,newly-added-bad-flash-block-normal,newly-added-bad-flash-block-raw,free-fall-protection-normal,free-fall-protection-raw
2021-04-20,40P0A083F97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,100,0,100,7829,100,5,100,0,100,0,100,0,84,6737,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4,100,3,100,97,100,21,,,100,0,100,0,100,0,200,0,,,,,,,,,100,151126020,84,6453,100,0,100,0,,,100,592,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,5PH8KU1F,HGST HUH721212ALE604,1.20001E+13,0,100,0,132,96,100,0,100,2,100,0,100,0,140,15,100,145,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,78,100,78,253,23,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,1170A03FF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7981,100,1,100,0,100,0,100,0,99,799,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,114,100,30,,,100,0,100,0,100,0,200,0,,,,,,,,,100,67633153,99,494,100,0,100,0,,,100,539,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,40N0A049F97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7983,100,2,100,0,100,0,100,0,86,5740,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,100,0,100,203,100,31,,,100,0,100,0,100,0,200,0,,,,,,,,,100,135790594,87,5410,100,0,100,0,,,100,536,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-06-08,ZLW0GQ9T,ST12000NM001G,1.20001E+13,1,81,125475624,,,98,0,100,2,100,0,85,337185880,,,90,9338,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,76,24,,,100,0,100,778,24,24,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,9128,100,60239763848,100,1.24212E+11,,,,,,,,
2021-04-01,AAG623RH,HGST HUH721212ALN604,1.20001E+13,0,100,0,100,0,100,0,100,2,100,0,100,0,100,0,98,19994,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,751,100,751,240,25,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,PL1331LAHD4NWH,HGST HMS5C4040BLE640,4E+12,1,100,0,133,105,129,540,100,16,100,0,100,0,111,43,95,38359,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,575,100,575,240,25,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,ZHZ3RNZS,ST12000NM0008,1.20001E+13,1,67,20185520,,,94,0,100,6,100,2656,83,201201118,,,83,14923,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,41,100,700,33,33,2,20185520,,,100,112,100,112,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,14821,100,71579405664,100,2.07494E+11,,,,,,,,
2021-06-23,202328794E9D,MTFDDAV240TCB,2.40057E+11,1,100,0,,,,,,,100,0,,,,,100,5798,,,,,100,15,100,0,,,,,,,,,,,,,100,0,0,4652,100,0,100,0,,,,,,,,,,,,,,,,,,,54,46,100,0,,,,,100,0,100,0,,,98,4530,,,,,,,,,,,,,,,,,,,,,100,29398808755,,,,,,,,,,,,,,,,,,
2021-04-24,564ESIYJS,TOSHIBA MQ01ABF050,5E+11,1,100,0,100,0,100,1052,100,10,100,0,100,0,100,0,29,28604,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7,100,0,97,31026,100,29,,,100,0,100,704,100,0,200,0,,,,,,,,,100,0,30,28131,100,0,100,0,,,100,270,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,PL2331LAHDBG4J,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,132,108,100,0,100,4,100,0,100,0,113,42,94,43327,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,45,100,45,214,28,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,ZA13YP3F,ST8000DM002,8E+12,1,74,138011392,,,84,0,100,14,100,1048,78,60134295,,,58,37304,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,100,0,96,4,100,0,100,0,65,35,95,10242,100,5,80,41062,35,35,23,138011392,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,37240,100,79637000984,100,2.84E+11,,,,,,,,
2021-06-26,175PP3ITT,TOSHIBA MQ01ABF050M,5.00108E+11,1,100,0,100,0,100,1440,100,7,100,0,100,0,100,0,7,37507,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,100,2,100,990,100,30,,,100,0,100,472,100,0,200,0,,,,,,,,,100,0,7,37515,100,0,100,0,,,100,259,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZHZ3CNVY,ST14000NM0138,1.40005E+13,0,81,118230584,,,92,0,100,18,100,0,85,324581509,,,97,3206,100,0,,,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,68,32,,,100,16,100,991,32,32,2,118230584,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1892,100,36856305827,100,33331638957,,,,,,,,
2021-06-12,ZJV4H7FQ,ST12000NM0007,1.20001E+13,1,82,163069920,,,94,0,100,5,40,39610,85,340740008,,,83,15152,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,546,100,4295032833,,,61,39,,,100,188,100,899,39,39,82,163069920,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,15008,100,72689903160,100,2.00179E+11,,,,,,,,
2021-06-08,ZHZ3RBC1,ST12000NM0008,1.20001E+13,1,65,211399512,,,97,0,100,3,100,16,88,640126582,,,84,14203,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,94,6,100,0,,,75,25,,,100,121,100,1179,25,25,1,211399512,,,100,8,100,8,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13970,100,67883801776,100,2.10161E+11,,,,,,,,
2021-06-01,ZL230M4M,ST16000NM001G,1.60009E+13,1,77,55782960,,,98,0,100,2,100,0,85,322442675,,,98,1967,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,73,27,,,100,0,100,1045,27,27,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1626,100,26181527272,100,28075322496,,,,,,,,
2021-04-01,X0GB6JHC,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,138,92,82,372,100,2,100,0,100,0,133,18,100,4013,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,944,100,944,63,32,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,ZA171SXQ,ST8000NM0055,8.00156E+12,0,74,23091416,,,90,0,100,9,100,0,90,953461674,,,61,34393,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,71,29,92,16041,100,19,73,54961,29,29,74,23091416,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,34356,100,74526796304,100,2.60515E+11,,,,,,,,
2021-04-01,ZA13R3HV,ST8000DM002,8.00156E+12,0,84,229712312,,,84,0,100,9,100,0,90,1019143537,,,57,38020,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,67,33,87,27222,100,3,76,48185,33,33,1,229712312,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,37864,100,81568128928,100,2.62646E+11,,,,,,,,
2021-04-01,8DJ401WH,HGST HUH721212ALE604,1.20001E+13,0,100,0,132,96,100,0,100,3,100,0,100,0,128,18,100,5850,100,0,,,100,3,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,339,100,339,250,24,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-10,ZLW18S15,ST14000NM001G,1.4E+13,1,83,201437192,,,94,0,100,6,100,0,90,944546296,,,94,5288,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,69,31,,,100,1,100,1445,31,31,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4831,100,50146345568,100,1.03E+11,,,,,,,,
2021-06-21,5080A0SEF97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,100,0,100,0,100,8001,100,2,100,0,100,0,100,0,83,6838,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,91,100,39,,,100,0,100,0,100,0,200,0,,,,,,,,,100,203292675,84,6773,100,0,100,0,,,100,586,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-08,Z304HZ06,ST4000DM000,4E+12,1,117,142984560,,,91,0,100,9,100,24,88,698702763,,,47,47237,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,21,79,100,2,100,0,81,19,100,0,100,0,98,5994,19,19,,,,,100,56,100,56,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47182,100,57045470600,100,3.36E+11,,,,,,,,
2021-04-01,7050A03JF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,8004,100,2,100,0,100,0,100,0,88,5080,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,10,100,22,,,100,0,100,0,100,0,200,0,,,,,,,,,100,786433,88,4875,100,0,100,0,,,100,587,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-06-01,ZA1818DM,ST8000NM0055,8.00156E+12,1,78,62757608,,,89,0,100,21,95,20249,84,236228138,,,62,33353,100,0,,,100,21,,,,,,,,,,,,,,,,,,,,,,,,,100,0,42,58,100,0,100,0,63,37,94,13739,100,16,77,46807,37,37,78,62757608,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33140,100,70418146328,100,2.84536E+11,,,,,,,,
2021-04-01,ZLW0EGSQ,ST12000NM001G,1.20001E+13,0,77,50964712,,,98,0,100,2,100,0,90,985683131,,,92,7626,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,70,30,,,100,1,100,393,30,30,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7565,100,53808446920,100,1.02737E+11,,,,,,,,
2021-04-27,ZLW17RWN,ST14000NM001G,1.4E+13,1,71,122607944,,,99,0,100,1,100,96,90,907409338,,,94,5283,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,81,19,100,0,,,69,31,,,100,0,100,612,31,31,,,,,100,432,100,432,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5105,100,50503762304,100,1.17E+11,,,,,,,,
2021-04-01,WD-WX41A3575J2P,WDC WD5000LPVX,5.00108E+11,0,200,0,,,155,1216,100,121,200,0,200,0,,,43,42170,100,0,100,0,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0,193,22354,113,30,,,200,0,200,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,42048,,,,,,,,,,,,
2021-04-01,X0GE9VJC,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,138,92,81,382,100,2,100,0,100,0,133,18,100,4013,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,956,100,956,64,31,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,11K0A011F97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,100,0,100,0,100,7919,100,3,100,0,100,0,100,0,96,1817,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,195,100,27,,,100,0,100,0,100,0,200,0,,,,,,,,,100,34340866,96,1649,100,0,100,0,,,100,592,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-05-27,ZHZ4FTLL,ST14000NM0138,1.40005E+13,1,71,13460768,,,90,0,100,28,100,0,87,547402721,,,95,4684,100,0,,,100,28,,,,,,,,,,,,,,,,,,,,,,,,,,,51,49,97,4295032835,,,73,27,,,100,46,99,3997,27,27,1,13460768,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3420,100,47099253685,100,50815794734,,,,,,,,
2021-04-01,X0GDZ78C,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,138,92,81,380,100,1,100,0,100,0,133,18,100,4014,100,0,,,100,1,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1334,100,1334,65,30,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Z305N9ZQ,ST4000DM000,4.00079E+12,0,114,59115536,,,91,0,100,8,100,0,84,249321044,,,49,44711,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,2,72,57219,35,35,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44358,100,51430020896,100,2.55374E+11,,,,,,,,
2021-04-01,8HKRH37H,HGST HUH721212ALN604,1.20001E+13,0,100,0,100,0,100,0,100,2,100,0,100,0,100,0,98,17116,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1091,100,1091,230,26,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,ZJV03PR8,ST12000NM0007,1.2E+13,1,79,73305176,,,89,0,100,13,72,48232,87,559417366,,,71,25446,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,637,100,0,,,73,27,,,100,405,100,1237,27,27,79,73305176,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25288,100,60077426376,100,2.48E+11,,,,,,,,
2021-04-25,S2ZYJ9FG404765,ST500LM012 HN,5E+11,1,100,4411,252,0,93,2210,100,11,252,0,252,0,252,0,100,34542,252,0,97,3117,100,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,36529,252,0,,,64,24,100,0,252,0,100,1,252,0,200,0,100,742530,,,,,,,,,,,97,3117,,,89,116980,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,ZA11MY3R,ST8000DM002,8.00156E+12,0,81,130328280,,,84,0,100,13,100,0,96,4011876745,,,54,41133,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,67,33,87,27143,100,5,77,46132,33,33,1,130328280,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41070,100,87190299704,100,2.60796E+11,,,,,,,,
2021-04-24,Z302SZNE,ST4000DM000,4E+12,1,99,31333152,,,92,0,100,28,96,5520,78,75632869,,,45,49003,100,0,,,100,28,,,,,,,,,,,,,,,,,,,,,,,89,11,100,0,1,106,100,0,100,0,75,25,100,0,100,8,95,11627,25,25,,,,,100,144,100,144,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48877,100,64662231288,100,3.15E+11,,,,,,,,
2021-04-01,5PHRD5BD,HGST HUH721212ALE604,1.20001E+13,0,100,0,130,100,100,0,100,2,100,0,100,0,140,15,100,189,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99,100,99,166,36,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-09,ZA1438N5,ST8000DM002,8.00156E+12,1,81,133002960,,,84,0,100,8,100,112,92,1720597788,,,54,40421,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,100,0,91,9,100,0,100,0,71,29,95,10376,100,2,75,51087,29,29,21,133002960,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,40361,100,85310212864,100,2.77493E+11,,,,,,,,
2021-04-10,ZL0050ZH,ST12000NM0008,1.2E+13,1,77,50408048,,,94,0,100,5,99,6536,84,259749251,,,91,8586,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,168,100,0,,,58,42,,,100,1,100,575,42,42,2,50408048,,,100,8,100,8,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8470,100,59804773104,100,1.21E+11,,,,,,,,
2021-04-01,X0GG2Z1C,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,138,96,97,150,100,2,100,0,100,0,133,18,100,4027,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,90,100,90,72,24,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-10,7QT02V93,Seagate BarraCuda 120 SSD ZA250CM10003,2.50059E+11,1,100,0,,,,,,,,,,,,,100,2121,,,,,100,7,,,,,100,95,100,4.33801E+11,100,5,,,100,6,,,,,,,,,,,,,,,,,,,,,,,100,5,,,93,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,90,100,0,100,18175,,,100,38117229248,,,100,7647,100,7156,,,,,,,,
2021-04-01,ZHZ4F5AY,ST12000NM0008,1.20001E+13,0,100,1422944,,,90,0,100,10,100,0,88,593973089,,,86,12525,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,72,28,,,100,138,100,626,28,28,100,1422944,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,12304,100,67504086128,100,1.42459E+11,,,,,,,,
2021-06-03,ZHZ3S01C,ST12000NM0008,1.20001E+13,1,77,47586656,,,95,0,100,4,100,64,88,697160908,,,84,14097,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1557,100,0,,,72,28,,,100,194,100,1248,28,28,1,47586656,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13873,100,66660815888,100,2.26357E+11,,,,,,,,
2021-04-01,S3010LZE,ST4000DM000,4.00079E+12,0,116,103686752,,,93,0,100,7,100,0,89,915727669,,,42,51496,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,80,41853,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51338,100,67392626000,100,2.66853E+11,,,,,,,,
2021-04-01,10B0A05TF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7852,100,4,100,0,100,0,100,0,76,9910,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,100,0,100,68,100,28,,,100,0,100,0,100,0,200,0,,,,,,,,,100,34340866,76,9811,100,0,100,0,,,100,587,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-06-17,7QT032NR,Seagate BarraCuda 120 SSD ZA250CM10003,2.50059E+11,1,100,0,,,,,,,,,,,,,100,836,,,,,100,9,,,,,100,90,100,3407974,100,4,,,100,6,,,,,,,,,,,,,,,,,,,,,,,100,4,,,102,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,96,100,0,100,5429,100,2617530488,100,11386305728,,,100,3976,100,121,,,,,,,,
2021-04-23,PL2331LAHB8UAJ,HGST HMS5C4040BLE640,4E+12,1,100,0,134,103,100,437,100,9,100,0,100,0,113,42,95,36626,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,522,100,522,187,32,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,11J0A05JF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7766,100,4,100,0,100,0,100,0,99,793,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,2,100,114,100,28,,,100,0,100,0,100,0,200,0,,,,,,,,,100,85065731,99,470,100,0,100,0,,,100,536,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,Z305L5TG,ST4000DM000,4.00079E+12,0,116,106058736,,,91,0,100,11,100,0,85,354096940,,,49,44706,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,0,73,54562,32,32,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44354,100,51752919976,100,2.76743E+11,,,,,,,,
2021-06-18,X0GE56DC,WDC WUH721414ALE6L4,1.40005E+13,1,91,24576352,138,92,82,372,100,4,100,0,100,0,133,18,100,5883,100,0,,,100,4,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1004,100,1004,57,37,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-15,ZHZ4MZ2W,ST12000NM0008,1.2E+13,1,72,14182616,,,97,0,100,3,100,72,69,1.72E+11,,,87,11562,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,48,52,100,0,,,76,24,,,100,1,96,9677,24,24,3,14182616,,,100,16,100,16,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,9577,100,60183984568,100,1.33E+11,,,,,,,,
2021-04-01,ZHZ3ARYG,ST14000NM0138,1.40005E+13,0,78,58930488,,,91,0,100,20,100,0,85,303910813,,,98,2508,100,0,,,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,71,29,,,100,25,100,994,29,29,4,58930488,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1695,100,32509361397,100,28830068165,,,,,,,,
2021-06-23,ZA17ZPP5,ST8000NM0055,8.00156E+12,1,49,198452616,,,89,0,100,12,91,39000,87,504924211,,,62,34106,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,100,0,47,53,100,0,100,0,58,42,85,30766,100,64,91,19924,42,42,83,198452616,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,34070,100,70722011536,100,3.05888E+11,,,,,,,,
2021-04-01,ZLW0C6Z0,ST12000NM001G,1.20001E+13,0,75,29999624,,,95,0,100,4,100,0,64,2277507,,,92,7205,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,1,100,669,26,26,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7068,100,54319393376,100,95369141610,,,,,,,,
2021-04-30,ZA180YVW,ST8000NM0055,8E+12,1,67,34680744,,,89,0,100,13,99,6336,95,3082182191,,,62,33317,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,100,0,83,17,100,0,100,0,59,41,93,15451,100,19,81,38306,41,41,75,34680744,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33276,100,71651337656,100,2.79E+11,,,,,,,,
2021-04-01,PL1331LAHBS5TH,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,134,102,100,0,100,3,100,0,100,0,113,42,94,42053,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,444,100,444,200,30,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
